id,title,year,poster_path
20533,Jonah Hex,2010.0,/eVkChkP3QHYnkuAZLAgeC1wHjmt.jpg
9293,John Tucker Must Die,2006.0,/l8B01BFBpIyycO2DopROessWzQU.jpg
16290,Jackass 3D,2010.0,/rqK0MkfpWT2DpFjNzkvjHf0vxZ4.jpg
12090,Just Married,2003.0,/dWGEGhyl7T5prK8o18IUTSafxjv.jpg
9886,Johnny Mnemonic,1995.0,/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg
11470,Jason X,2001.0,/g50BkeMOO5ZXcT0B9OBGS4VLvBc.jpg
10539,James and the Giant Peach,1996.0,/nl2oB6EbD1fHFuP2TLUHDtqs7Ux.jpg
17692,Jaws 3-D,1983.0,/kqDXj53F9paqVGJLGfHtz7giJ3s.jpg
7095,Jack,1996.0,/tgyA4EhIp3XrWCgo2Q12UfJJNba.jpg
617502,Jolt,2021.0,/gYZAHan5CHPFXORpQMvOjCTug4E.jpg
491283,Judy,2019.0,/iqJhHjD6k6T07waELjMKDpQJUP.jpg
620725,Jexi,2019.0,/sizYjc8lAFStRZXtI1uRBDsOTt6.jpg
810693,Jujutsu Kaisen 0,2021.0,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg
10866,Joy Ride,2001.0,/1LVGjf1QWgkNNPQssZtuT1GYKoP.jpg
12094,Jackass Number Two,2006.0,/u73V8dMqUwjtPL6gWesCE7ji9GU.jpg
9745,Jack Frost,1998.0,/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg
217993,Justice League: War,2014.0,/pdNprWYdgcB8z4FLD3BhRmhEys1.jpg
408220,Justice League Dark,2017.0,/gWcTaDFXDrOAPfVzfBFz0Aya5BE.jpg
12776,Johnny Stecchino,1991.0,/5scWsRsH5MUJEgXB52w0fM6I2gM.jpg
9541,Jersey Girl,2004.0,/7BEpsTtyqBLTfaslnZGghWqJLDc.jpg
580,Jaws: The Revenge,1987.0,/kGiaOztahZV2x7bil7sbk7fb6ob.jpg
16366,Joseph: King of Dreams,2000.0,/sUKImRHScrjrvaG2FwxCRY5ldtx.jpg
379291,Justice League vs. Teen Titans,2016.0,/ctHGhbe19xIX6wlECsFydHiha4W.jpg
717728,Jeepers Creepers: Reborn,2022.0,/pyFyhcXx4kNnLbzEY5z5fc3RehQ.jpg
1628,Jules and Jim,1962.0,/kuFjZlcZhQFDtIjuI3GQJjsQG03.jpg
157847,Joe,2013.0,/a8EEolKLUreFiginkPGWFpV5qd.jpg
13932,Jack-Jack Attack,2005.0,/uKMYT8aAJS9LA8IM1juMqbXTtqU.jpg
10285,Jason Goes to Hell: The Final Friday,1993.0,/uZNsMWE5o1PaBEUjfRYaeZga08q.jpg
297556,Justice League: Throne of Atlantis,2015.0,/iaYZA8teYeIxmR8wRrEED5wwR0u.jpg
12589,Jimmy Neutron: Boy Genius,2001.0,/pUwdquA6Bf3Gq8yT5iQL1Yq0jkl.jpg
55341,Jeepers Creepers 3,2017.0,/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg
332872,Julieta,2016.0,/z4aErD1RQQ3alpu3PoUu408HEVc.jpg
76589,Justice League: Doom,2012.0,/seCbcjdZYUl8SRKjeWfyi2ngzFj.jpg
11661,Joyeux Noel,2005.0,/9Ka8lKCIiWjnZiMslPQeakS5UhW.jpg
174751,Jane Got a Gun,2015.0,/lef7Fnj3gOoFKNYpuZ8qq1FBj55.jpg
203834,Jessabelle,2014.0,/oyszsO25OfSxkxhKCCnk9ZrAjkp.jpg
477489,Just a Breath Away,2018.0,/hjePJQDv7GitTrEU67TANuhbytv.jpg
52274,Julia's Eyes,2010.0,/p9HqHVdW9oedgRMyZkBov8hDQiW.jpg
11838,Ju-on: The Grudge,2002.0,/oulszWeFpIBbbLZbkJNQiYRlcQs.jpg
821,Judgment at Nuremberg,1961.0,/cqumfgd74ftVzOKJpFGOG64WlXL.jpg
656663,Jackass Forever,2022.0,/ugIdyvtAzHWOguD91UjHKoAvfum.jpg
10956,Joe Dirt,2001.0,/nQoZBpLqGydDjVRXILTx06DoLCF.jpg
204436,Jack and the Cuckoo-Clock Heart,2014.0,/ZSrU2mvlzM5Jr30XtKCU1fziIj.jpg
252607,Junior,2014.0,/rXyvlWfEgVazefy4aRpgfcgeqx8.jpg
209451,Jersey Boys,2014.0,/kz956Y83YtT6vTyg0Q40mzRe2UM.jpg
80767,Jiro Dreams of Sushi,2011.0,/qHJTB0oDIFaTHihJBUr4zXlGPDz.jpg
30061,Justice League: Crisis on Two Earths,2010.0,/5Cjrxbv0BIxzgKFC9PYcgmPtnMV.jpg
469019,Jim & Andy: The Great Beyond,2017.0,/kKzopOFXz9YfsCTqg3XpF0GoypX.jpg
56715,Just Visiting,2001.0,/7KqzbefXjADSUE8j2ZsrudvAArY.jpg
2440,Joint Security Area,2000.0,/etoPOj0bXzfw0LBNslCxqO7MHuv.jpg
75761,John Dies at the End,2013.0,/1IsviP0Tb05xUAFWz5b7FJ0qIHP.jpg
191720,Jodorowsky's Dune,2013.0,/mv1zSd6P59D43iYQXs7qx01nSiX.jpg
82532,"Jeff, Who Lives at Home",2011.0,/qWA3dwYZgDaOnywP6YQst9mR9AW.jpg
65851,Jackass 3.5,2011.0,/1dXigjDk1XTmwVBtKEB422LxgS.jpg
590706,Jiu Jitsu,2020.0,/eLT8Cu357VOwBVTitkmlDEg32Fs.jpg
339547,Jeruzalem,2016.0,/2NEks6STUojQgJhnnJqQfvSsBCu.jpg
11533,Jason and the Argonauts,1963.0,/tNxU5agqGybrnVHGaxfEuAksRoO.jpg
11943,Jeremiah Johnson,1972.0,/732cOohUbdH3FCo7lPbYVtbgUot.jpg
323027,Justice League: Gods and Monsters,2015.0,/9EoqQuEZKmQIYjexoUbkxMcMCVr.jpg
736069,Justice Society: World War II,2021.0,/e4REOC6CZW8J6FslA4nRvdQXFXR.jpg
14158,Jackass 2.5,2007.0,/qriTT0KQvvuCs73z0LyEduw6XX.jpg
843794,JUNG_E,2023.0,/z2nfRxZCGFgAnVhb9pZO87TyTX5.jpg
12545,Jesus Christ Superstar,1973.0,/2NQgIjHxYyMJZWeUFH5cuKhN4nh.jpg
