id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
70981,Prometheus,6.535,11255,Released,2012-05-30,403354469,124,False,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,130000000,https://www.20thcenturystudios.com/movies/prometheus,tt1446714,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",60.299,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,The Search for Our Beginning Could Lead to Our End,"Science Fiction, Adventure, Mystery","Dune Entertainment, Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","Gaelic, English"
68724,Elysium,6.499,8224,Released,2013-08-07,286140700,109,False,/xjnxyYqsgRDF9NmuNF19kHHu0Yg.jpg,115000000,,tt1535108,en,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes, a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",29.224,/aRjuJuPXHtVs6YegfeeQWXGRs1E.jpg,He can save us all.,"Science Fiction, Action, Drama, Thriller","Genre Films, TriStar Pictures, MRC, QED International, Alpha Core, Simon Kinberg Productions, Sony Pictures",United States of America,English
624860,The Matrix Resurrections,6.479,5018,Released,2021-12-16,156497322,147,False,/eNI7PtK6DEYgZmHWP9gQNuff8pv.jpg,190000000,https://www.whatisthematrix.com,tt10838180,en,The Matrix Resurrections,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",52.143,/8c4a8kE7PizaGQQnditMmI1xbRp.jpg,Return to the Source.,"Science Fiction, Action, Adventure","Warner Bros. Pictures, Village Roadshow Pictures, Venus Castina Productions","Canada, Germany, United States of America",English
8077,Alien³,6.4,5066,Released,1992-05-22,159773545,114,False,/nEmOmbCWBXS3tHU2N49z693KDK.jpg,50000000,https://www.20thcenturystudios.com/movies/alien-3,tt0103644,en,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.",28.981,/xh5wI0UoW7DfS1IyLy3d2CgrCEP.jpg,The bitch is back.,"Science Fiction, Action, Horror","Brandywine Productions, 20th Century Fox","United Kingdom, United States of America",English
300668,Annihilation,6.398,8014,Released,2018-02-22,43070915,115,False,/vYs1YGalB8IEXxdxDtqkL0vfHjO.jpg,40000000,http://annihilationmovie.com,tt2798920,en,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",32.793,/4YRplSk6BhH6PRuE9gfyw9byUJ6.jpg,Fear what's inside.,"Science Fiction, Horror","DNA Films, Paramount, Scott Rudin Productions, Skydance","United Kingdom, United States of America",English
158015,The Purge,6.25,7870,Released,2013-05-31,89328627,86,False,/9J3HHP3kQ5ZStyirJyWPWtvvrHY.jpg,3000000,,tt2184339,en,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",33.071,/x6hwbnR2nGacSzljqYaXY25w1Me.jpg,"One night a year, all crime is legal.","Science Fiction, Horror, Thriller","Universal Pictures, Why Not Productions, Platinum Dunes, Blumhouse Productions","France, United States of America",English
1724,The Incredible Hulk,6.204,11006,Released,2008-06-12,163712074,114,False,/xfBnQ4mgf1jYZsscJGJjr6ce0Ar.jpg,150000000,https://www.marvel.com/movies/the-incredible-hulk,tt0800080,en,The Incredible Hulk,"Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",52.734,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,You'll like him when he's angry.,"Science Fiction, Action, Adventure","Marvel Studios, Valhalla Motion Pictures",United States of America,"Portuguese, Spanish, English"
8373,Transformers: Revenge of the Fallen,6.2,7939,Released,2009-06-19,836303693,149,False,/zbdoCe1meTyy0v1fsIxZ9Q0ef3H.jpg,200000000,,tt1055369,en,Transformers: Revenge of the Fallen,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war.",14.169,/pLBb0whOzVDtJvyD4DPeQyQNOqp.jpg,Revenge is coming.,"Science Fiction, Action, Adventure","DreamWorks Pictures, Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions",United States of America,"Spanish, English"
126889,Alien: Covenant,6.1,7822,Released,2017-05-09,240891763,122,False,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,97000000,https://www.20thcenturystudios.com/movies/alien-covenant,tt2316204,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",92.533,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,The path to paradise begins in hell.,"Science Fiction, Horror, Mystery","Scott Free Productions, Brandywine Productions, 20th Century Fox","United Kingdom, United States of America","English, German"
419704,Ad Astra,6.1,6143,Released,2019-09-17,127461872,123,False,/AeDS2MKGFy6QcjgWbJBde0Ga6Hd.jpg,87500000,https://www.foxmovies.com/movies/ad-astra,tt2935510,en,Ad Astra,"The near future, a time when both hope and hardships drive humanity to look to the stars and beyond. While a mysterious phenomenon menaces to destroy life on planet Earth, astronaut Roy McBride undertakes a mission across the immensity of space and its many perils to uncover the truth about a lost expedition that decades before boldly faced emptiness and silence in search of the unknown.",11.084,/xBHvZcjRiWyobQ9kxBhO6B2dtRI.jpg,The answers we seek are just outside our reach,"Science Fiction, Drama","New Regency Productions, MadRiver Pictures, Plan B Entertainment, RT Features, Bona Film Group, TSG Entertainment, Keep Your Head Productions, 20th Century Fox","Brazil, China, United States of America","English, Norwegian"
315837,Ghost in the Shell,6.066,7581,Released,2017-03-29,169801921,107,False,/dDVqfmCzSy3TKSmiS2pJ9QB5E3P.jpg,110000000,http://www.ghostintheshellmovie.com/,tt1219827,en,Ghost in the Shell,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",32.851,/myRzRzCxdfUWjkJWgpHHZ1oGkJd.jpg,There's nothing sadder than a puppet without a ghost.,"Science Fiction, Drama, Action","Weying Galaxy Entertainment, Paramount, Shanghai Film Group, Reliance Entertainment, Grosvenor Park Productions, Steven Paul Production, Huahua Media, Seaside Entertainment, DreamWorks Pictures, Arad Productions","China, Hong Kong, India, United States of America","Japanese, English"
299687,The 5th Wave,5.946,5479,Released,2016-01-14,109906372,112,False,/hqrwXs3KqPuU5rWoconbmQUn6rh.jpg,38000000,https://www.facebook.com/5thWaveMovie/,tt2304933,en,The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,26.968,/37vpRkrD4OxQN0MQ7C59eszkylh.jpg,Protect Your Own,"Science Fiction, Adventure, Action","LStar Capital, Columbia Pictures, GK Films, Material Pictures",United States of America,English
87101,Terminator Genisys,5.924,7870,Released,2015-06-23,440603537,126,False,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,155000000,https://www.paramount.com/movies/terminator-genisys,tt1340138,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",67.345,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,Reset the future,"Science Fiction, Action, Thriller, Adventure","Skydance, Paramount, Annapurna Pictures","Canada, United States of America",English
91314,Transformers: Age of Extinction,5.92,7581,Released,2014-06-25,1104054072,165,False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,210000000,,tt2109248,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",57.581,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,"This is not war, it's extinction.","Science Fiction, Action, Adventure","di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions, Paramount",United States of America,English
98566,Teenage Mutant Ninja Turtles,5.901,6391,Released,2014-08-07,485004754,101,False,/eezsbzYPbYKjjh6E1XHDBNlLynh.jpg,125000000,http://www.teenagemutantninjaturtlesmovie.com,tt1291150,en,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",76.327,/azL2ThbJMIkts3ZMt3j1YgBUeDB.jpg,Mysterious. Dangerous. Reptilious. You've never seen heroes like this.,"Science Fiction, Action, Adventure, Comedy","Nickelodeon Movies, Paramount, Platinum Dunes, Mirage Studios",United States of America,English
97020,RoboCop,5.847,5133,Released,2014-01-30,242688965,118,False,/hTDAWiohFTwJaKNcCNlsKs64bip.jpg,120000000,http://www.robocop.com,tt1234721,en,RoboCop,"In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.",32.422,/gM5ql3BKYmHG3WtZ0buKXN7xY8O.jpg,We've got the future under control.,"Science Fiction, Action, Crime, Thriller","Columbia Pictures, Strike Entertainment, Metro-Goldwyn-Mayer, Dynamic Effects Canada","Canada, United States of America",English
