id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
440021,Happy Death Day,6.638,5721,Released,2017-10-12,125479266,97,False,/9XSEL3EMC2D8k4UcYBn8etgRxPg.jpg,4800000,https://www.happydeathday.com,tt5308322,en,Happy Death Day,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",17.251,/cTaEIUYTt52ooq9quVbAQ7NpGwo.jpg,Get up. Live your day. Get killed. Again.,"Horror, Mystery, Comedy","Vesuvius Productions, Blumhouse Productions, Digital Riot Media",United States of America,English
1576,Resident Evil,6.61,5803,Released,2002-03-15,102984862,100,False,/l5KvxFVOru3Qyf3dl2asNw5g1MD.jpg,33000000,https://www.sonypictures.com/movies/residentevil,tt0120804,en,Resident Evil,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",22.662,/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,A secret experiment. A deadly virus. A fatal mistake.,"Horror, Action, Science Fiction","Impact Pictures, Davis Films, New Legacy Film, Constantin Film, FFA, Filmboard Berlin-Brandenburg (FBB), FFF Bayern","Canada, France, Germany, United Kingdom",English
22970,The Cabin in the Woods,6.608,7288,Released,2012-04-12,71041255,95,False,/5iiVfPS6LsAqmVQVOzhyCHhCFgU.jpg,30000000,http://www.discoverthecabininthewoods.com/,tt1259521,en,The Cabin in the Woods,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",38.675,/kjDXrK3ReIwuDrpWElI5OQkKYTA.jpg,You think you know the story.,"Horror, Fantasy","Lionsgate, Mutant Enemy Productions",United States of America,"English, Japanese"
9532,Final Destination,6.6,5080,Released,2000-03-17,112880294,98,False,/7isarjYDEKZ5t1CgcvbuqEUby8P.jpg,23000000,,tt0195714,en,Final Destination,"After a teenager has a terrifying vision of him and his friends dying in a plane crash, he prevents the accident only to have Death hunt them down, one by one.",35.867,/1mXhlQMnlfvJ2frxTjZSQNnA9Vp.jpg,No accidents. No coincidences. No escapes.,Horror,"Hard Eight Pictures, New Line Cinema, Zide-Perry Productions",United States of America,"English, French"
396422,Annabelle: Creation,6.6,5258,Released,2017-08-03,306515884,110,False,/o8u0NyEigCEaZHBdCYTRfXR8U4i.jpg,15000000,http://annabellemovie.com,tt5140878,en,Annabelle: Creation,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.",53.098,/tb86j8jVCVsdZnzf8I6cIi65IeM.jpg,You don't know the real story,"Horror, Mystery, Thriller","Atomic Monster, New Line Cinema, The Safran Company, Warner Bros. Pictures",United States of America,"English, Spanish"
270303,It Follows,6.56,5882,Released,2014-09-24,14674076,101,False,/keEWjA5ykLJo851tIBFdmkxPxxh.jpg,2000000,,tt3235888,en,It Follows,"When carefree teenager Jay sleeps with her older boyfriend for the first time, she learns that she is the latest recipient of a fatal curse that is passed from victim to victim via sexual intercourse. Death, Jay learns, will creep inexorably toward her as either a friend or a stranger. Jay's friends don't believe her seemingly paranoid ravings, until they too begin to see the phantom assassins and band together to help her defend herself.",35.095,/iwnQ1JH1wdWrGYkgWySptJ5284A.jpg,"It doesn’t think, it doesn’t feel, it doesn’t give up.","Horror, Mystery","Two Flints, Northern Lights Films, Animal Kingdom",United States of America,English
82654,Warm Bodies,6.44,5761,Released,2013-01-31,116980662,97,False,/d2nWERbNIKA9dBDWbRReK0cRBD4.jpg,35000000,,tt1588173,en,Warm Bodies,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",21.946,/pvVpl38YOBDOANb0pWbXFb8X3iZ.jpg,Cold body. Warm heart.,"Horror, Comedy, Romance","Summit Entertainment, Mandeville Films, Lionsgate",United States of America,English
395992,Life,6.423,6811,Released,2017-03-22,100541806,104,False,/jvUKejL9uZtI0yi2aoQZ2oykRTA.jpg,58000000,https://sonypictures.com/movies/life,tt5442430,en,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",48.2,/wztfli5NgYDgurVgShNflvnyA3Z.jpg,Be careful what you search for,"Horror, Science Fiction, Mystery, Thriller","Columbia Pictures, Nvizage, Sony Pictures, Skydance",United States of America,"English, Japanese, Vietnamese"
49017,Dracula Untold,6.401,5680,Released,2014-10-01,217124280,92,False,/f02FFv77Rh62633YEjimv7C6JM3.jpg,70000000,,tt0829150,en,Dracula Untold,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire, Dracula.",21.951,/xJJFZ7tYASyQ7rNOLTrb2JpDc7A.jpg,Every bloodline has a beginning,"Horror, Action, Fantasy","Universal Pictures, Legendary Pictures, Michael De Luca Productions, dentsu",United States of America,English
7131,Van Helsing,6.324,5410,Released,2004-05-05,300257475,132,False,/nhBm8ttcoo1Q5mtLNvgsqxHL5Cn.jpg,160000000,https://www.uphe.com/movies/van-helsing,tt0338526,en,Van Helsing,Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.,45.54,/gsFun8nATm52aGHeT8ueAel98nE.jpg,The One Name They All Fear.,"Horror, Adventure, Action","Universal Pictures, Sommers Company, The, Stillking Films","Czech Republic, United States of America","English, Latin"
439079,The Nun,5.9,6076,Released,2018-09-05,365582797,96,False,/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg,22000000,http://www.thenunmovie.com/,tt5814060,en,The Nun,A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,357.731,/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg,Pray For Forgiveness,"Horror, Mystery, Thriller","New Line Cinema, Atomic Monster, The Safran Company",United States of America,"English, Romanian, French, Latin"
250546,Annabelle,5.8,5742,Released,2014-10-02,257047661,99,False,/2gKX53lskaCYk9ycXmaDJKqWiy.jpg,6500000,http://annabellemovie.com/,tt3322940,en,Annabelle,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,44.87,/yLsuU2P2SpDYFwtZQ7dtfVAf6TE.jpg,"Before the Conjuring, there was Annabelle.",Horror,"Atomic Monster, New Line Cinema, The Safran Company, Evergreen Media Group, RatPac Entertainment, Warner Bros. Pictures",United States of America,English
