id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages
19995,Avatar,7.573,29815,Released,2009-12-15,2923706026,162,False,/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg,237000000,https://www.avatar.com/movies/avatar,tt0499549,en,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",79.932,/kyeqWdyUXW608qlYkRqosgbbJyK.jpg,Enter the world of Pandora.,"Action, Adventure, Fantasy, Science Fiction","Dune Entertainment, Lightstorm Entertainment, 20th Century Fox, Ingenious Media","United States of America, United Kingdom","English, Spanish"
1579,Apocalypto,7.567,5049,Released,2006-12-07,120673227,139,False,/s8yphXScZsnvTFbSFE8rIG334vK.jpg,40000000,,tt0472043,en,Apocalypto,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",51.114,/cBFQsU1LDBEOl0Ik0cygeB6wCLE.jpg,No one can outrun their destiny.,"Action, Drama, History","Icon Entertainment International, Icon Productions, Touchstone Pictures","United Kingdom, United States of America",English
436969,The Suicide Squad,7.557,7692,Released,2021-07-28,168717425,132,False,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,185000000,https://www.thesuicidesquad.net,tt6334354,en,The Suicide Squad,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",63.194,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,They're dying to save the world.,"Action, Comedy, Adventure","DC Films, Atlas Entertainment, The Safran Company, Warner Bros. Pictures",United States of America,"English, French, Spanish"
109424,Captain Phillips,7.552,6424,Released,2013-10-10,218791811,134,False,/fLrGQzvfhTwn9m7AqlJh65FMFfG.jpg,55000000,http://www.captainphillipsmovie.com,tt1535109,en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",24.668,/vjsEi2JytAT76qrtUHPIhXExZAm.jpg,Out here survival is everything.,"Action, Drama, Thriller","Columbia Pictures, Michael De Luca Productions, Scott Rudin Productions, Trigger Street Productions",United States of America,"English, Somali"
339403,Baby Driver,7.5,14634,Released,2017-06-28,226945087,113,False,/oVD3ClJBoomSQHtnJPAlMfes8YD.jpg,34000000,http://www.babydriver-movie.com,tt3890160,en,Baby Driver,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.",44.974,/rmnQ9jKW72bHu8uKlMjPIb2VLMI.jpg,All you need is one killer track.,"Action, Crime","Big Talk Productions, Working Title Films",United Kingdom,English
127585,X-Men: Days of Future Past,7.5,14433,Released,2014-05-15,747862775,132,False,/6RZZNx2irPBou7JyFGwOIoioPYK.jpg,250000000,https://www.20thcenturystudios.com/movies/x-men-days-of-future-past,tt1877832,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,60.194,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,"To save the future, they must alter the past.","Action, Adventure, Science Fiction","Bad Hat Harry Productions, The Donners' Company, Simon Kinberg Productions, 20th Century Fox",United States of America,"English, French, Russian, Vietnamese"
1368,First Blood,7.5,5675,Released,1982-10-22,125212904,93,False,/hCxxOJojCUFyuahDx167glJgp7E.jpg,15000000,https://www.lionsgate.com/movies/rambo-first-blood,tt0083944,en,First Blood,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",41.721,/a9sa6ERZCpplbPEO7OMWE763CLD.jpg,This time he's fighting for his life.,"Action, Adventure, Thriller, War","Carolco Pictures, Anabasis N.V., Elcajo Productions, Cinema 84",United States of America,English
383498,Deadpool 2,7.492,16324,Released,2018-05-10,785896609,120,False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,110000000,https://www.20thcenturystudios.com/movies/deadpool-2,tt5463162,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,66.096,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,Prepare for the Second Coming.,"Action, Comedy, Adventure","Maximum Effort, Genre Films, 20th Century Fox",United States of America,"Cantonese, English, Russian, Spanish"
330459,Rogue One: A Star Wars Story,7.488,14354,Released,2016-12-14,1056057273,133,False,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,200000000,http://www.starwars.com/films/rogue-one,tt3748528,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.1,/i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,A Rebellion Built on Hope,"Action, Adventure, Science Fiction",Lucasfilm Ltd.,United States of America,English
2034,Training Day,7.485,5360,Released,2001-10-05,104876233,122,False,/nuO8o9ltxhI7AZQxePavEZ4TyHa.jpg,45000000,,tt0139654,en,Training Day,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",30.21,/bUeiwBQdupBLQthMCHKV7zv56uv.jpg,"The only thing more dangerous than the line being crossed, is the cop who will cross it.","Action, Crime, Drama","WV Films II, Village Roadshow Pictures, NPV Entertainment, Outlaw Productions, Warner Bros. Pictures",United States of America,"English, Russian, Spanish, Korean"
260513,Incredibles 2,7.481,12061,Released,2018-06-14,1242805359,118,False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,200000000,https://movies.disney.com/incredibles-2,tt3606756,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",49.215,/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,It's time to get back to being incredible.,"Action, Adventure, Animation, Family","Walt Disney Pictures, Pixar",United States of America,English
22538,Scott Pilgrim vs. the World,7.469,7155,Released,2010-08-12,48000000,113,False,/7zwngyl6Cg4NeD4AIOfpXgrcDv6.jpg,85000000,http://www.scottpilgrimthemovie.com/,tt0446029,en,Scott Pilgrim vs. the World,"As bass guitarist for a garage-rock band, Scott Pilgrim has never had trouble getting a girlfriend; usually, the problem is getting rid of them. But when Ramona Flowers skates into his heart, he finds she has the most troublesome baggage of all: an army of ex-boyfriends who will stop at nothing to eliminate him from her list of suitors.",39.003,/g5IoYeudx9XBEfwNL0fHvSckLBz.jpg,Get the hot girl. Defeat her evil exes. Hit love where it hurts.,"Action, Comedy, Romance","Marc Platt Productions, Big Talk Productions, Closed on Mondays Entertainment, dentsu","Japan, United Kingdom, United States of America",English
2501,The Bourne Identity,7.463,8618,Released,2002-06-14,214034224,119,False,/vvlpIJOoEqkFkvHctmd5DbMAkTa.jpg,60000000,http://www.universalstudiosentertainment.com/the-bourne-identity/,tt0258463,en,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy—but who does he work for?",31.217,/aP8swke3gmowbkfZ6lmNidu0y9p.jpg,He was the perfect weapon until he became the target.,"Action, Drama, Mystery, Thriller","Universal Pictures, Hypnotic, Kalima Productions, Stillking Films, The Kennedy/Marshall Company","United States of America, Germany, Czech Republic","English, French, German, Dutch, Italian"
429617,Spider-Man: Far From Home,7.447,14495,Released,2019-06-28,1131927996,129,False,/ng6SSB3JhbcpKTwbPDsRwUYK8Cq.jpg,160000000,https://www.marvel.com/movies/spider-man-far-from-home,tt6320628,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",49.913,/4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,It’s time to step up.,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America,"Czech, Dutch, English, German, Italian"
458156,John Wick: Chapter 3 - Parabellum,7.447,9711,Released,2019-05-15,326709727,131,False,/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg,55000000,https://www.lionsgate.com/movies/john-wick-chapter-3-parabellum,tt6146586,en,John Wick: Chapter 3 - Parabellum,"Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.",80.825,/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg,Every action has consequences.,"Action, Thriller, Crime","Thunder Road, Lionsgate, 87Eleven",United States of America,"Arabic, Mandarin, English, Indonesian, Italian, Japanese, Latin, Russian"
284052,Doctor Strange,7.427,20935,Released,2016-10-25,676343174,115,False,/qUv51IFUvVRAP2379ThmA3eLJx6.jpg,180000000,http://marvel.com/doctorstrange,tt1211837,en,Doctor Strange,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",70.535,/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,The impossibilities are endless.,"Action, Adventure, Fantasy",Marvel Studios,United States of America,English
245891,John Wick,7.421,17923,Released,2014-10-22,88761661,101,False,/7dzngS8pLkGJpyeskCFcjPO9qLF.jpg,20000000,https://www.lionsgate.com/movies/john-wick,tt2911666,en,John Wick,Ex-hitman John Wick comes out of retirement to track down the gangsters that took everything from him.,55.739,/fZPSd91yGE9fCcCe6OoQr6E3Bev.jpg,Don't set him off.,"Action, Thriller","87Eleven, DefyNite Films, MJW Films, Thunder Road",United States of America,"Hungarian, English, Russian"
2503,The Bourne Ultimatum,7.421,7127,Released,2007-08-03,442824138,115,False,/qiBILuWhv7ipF0pxiEqIJdkQzj8.jpg,70000000,https://www.uphe.com/movies/the-bourne-ultimatum,tt0440963,en,The Bourne Ultimatum,"Bourne is brought out of hiding once again by reporter Simon Ross who is trying to unveil Operation Blackbriar, an upgrade to Project Treadstone, in a series of newspaper columns. Information from the reporter stirs a new set of memories, and Bourne must finally uncover his dark past while dodging The Company's best efforts to eradicate him.",24.667,/15rMz5MRXFp7CP4VxhjYw4y0FUn.jpg,Remember everything. Forgive nothing.,"Action, Drama, Mystery, Thriller","Universal Pictures, The Kennedy/Marshall Company, Ludlum Entertainment, Motion Picture BETA Produktionsgesellschaft, Bourne Again, KanZaman Services, Peninsula Films, Studio Babelsberg","France, Germany, Spain, United States of America","English, French, Arabic, Russian, Spanish"
